user,combination,accuracy,precision,recall,F1,MCC,Balanced_accuracy,sensitivity,specificity,number_features
511,OriginalArchOA_svm,0.9450000000000001,0.9200087471563154,0.9594591416813639,0.9352675931415911,0.8989100856538866,0.9594591416813639,0.9594591416813639,0.983810521828221,5.733333333333333
511,OriginalDO_knn,0.9458333333333333,0.9242719380225227,0.9474473838918284,0.9328494840258837,0.8980278347857964,0.9474473838918284,0.9474473838918284,0.9817824397824398,8.833333333333334
511,OriginalDO_svm,0.9438888888888889,0.917582866019908,0.9572469135802469,0.9329117341181167,0.8968340315673303,0.9572469135802469,0.9572469135802469,0.9834609814963798,6.7
511,OriginalGBO_knn,0.9466666666666668,0.9245900484444388,0.9485514403292181,0.9342553871478123,0.8990995384782233,0.9485514403292181,0.9485514403292181,0.9816332556332557,8.766666666666667
511,OriginalGBO_svm,0.9433333333333334,0.9148915046349757,0.959835390946502,0.9326245453984501,0.8963547938354146,0.959835390946502,0.959835390946502,0.9838946579477554,6.466666666666667
511,OriginalJA_knn,0.9438888888888889,0.9212970923913475,0.9407160493827161,0.9291559740819565,0.8928489729202921,0.9407160493827161,0.9407160493827161,0.9797031857031856,9.566666666666666
511,OriginalJA_svm,0.9422222222222222,0.9127521474626737,0.9599711934156379,0.9310404943243108,0.8948647908303896,0.9599711934156379,0.9599711934156379,0.983980008405595,6.466666666666667
511,OriginalRUN_knn,0.9452777777777778,0.9248613489232417,0.9391275720164608,0.9282740559733645,0.8964171356755593,0.9391275720164608,0.9391275720164608,0.9807785547785548,5.733333333333333
511,OriginalRUN_svm,0.9394444444444444,0.9053023665208875,0.9537201646090535,0.9248201549157641,0.8891410228535646,0.9537201646090535,0.9537201646090535,0.9828382937375919,5.033333333333333
511,OriginalWOA_knn,0.9469444444444445,0.9273115229470188,0.9436731334509112,0.9327897351205597,0.8993184374193172,0.9436731334509112,0.9436731334509112,0.9809215229215229,6.166666666666667
511,OriginalWOA_svm,0.9466666666666667,0.9198479046124459,0.9623033509700176,0.9356860171943857,0.9025467226171134,0.9623033509700176,0.9623033509700176,0.9851703832057815,4.666666666666667
511,PPSO_knn,0.9455555555555556,0.9241655475573763,0.9445990593768372,0.9314215806864351,0.8971463480820714,0.9445990593768372,0.9445990593768372,0.9811654097536451,7.0
511,PPSO_svm,0.9447222222222222,0.9180111987676455,0.9569459141681363,0.9321339941012431,0.8987403757200778,0.9569459141681363,0.9569459141681363,0.9842999676990056,5.533333333333333
512,BaseDE_knn,0.964459161147903,0.9359479421445657,0.9267523056653492,0.9298632410075014,0.9467415649050517,0.9267523056653492,0.9267523056653492,0.989437376695184,11.433333333333334
512,BaseDE_svm,0.9662251655629139,0.93299231196665,0.9346342359123468,0.9312877984470768,0.9497599708140871,0.9346342359123468,0.9346342359123468,0.9907318986006016,9.3
512,BaseGA_knn,0.9494481236203091,0.9062840514458345,0.9111292081232112,0.9071587152247065,0.9248064927431259,0.9111292081232112,0.9111292081232112,0.9866153316901243,3.8333333333333335
512,BaseGA_svm,0.9596026490066225,0.916382543609936,0.9406852255690337,0.926806707934397,0.9403455181226826,0.9406852255690337,0.9406852255690337,0.9899884151517705,4.166666666666667
512,OriginalArchOA_knn,0.9529801324503312,0.9183647498084219,0.9038344842730149,0.9080038610914404,0.929683151585555,0.9038344842730149,0.9038344842730149,0.9862555959251487,6.033333333333333
512,OriginalArchOA_svm,0.9567328918322296,0.9133259862574964,0.9276337588781367,0.9192952593233773,0.9356743436703336,0.9276337588781367,0.9276337588781367,0.9887377538799961,4.366666666666666
512,OriginalDO_knn,0.963355408388521,0.9383141463989574,0.9191057122953675,0.9259882090900377,0.945166944336678,0.9191057122953675,0.9191057122953675,0.9890243896341644,9.0
512,OriginalDO_svm,0.9598233995584988,0.9170516746845316,0.9301468205291293,0.9214635009290936,0.9403396406032859,0.9301468205291293,0.9301468205291293,0.9895264383408566,4.4
512,OriginalGBO_knn,0.9580573951434879,0.9278473857024341,0.9139493889418927,0.9181259596289022,0.9372669747033099,0.9139493889418927,0.9139493889418927,0.987591613116207,7.3
512,OriginalGBO_svm,0.9573951434878587,0.9172999696858147,0.9186053185528448,0.9153735297323272,0.9365066932837184,0.9186053185528448,0.9186053185528448,0.9883415797352278,4.833333333333333
512,OriginalJA_knn,0.9509933774834437,0.9121425213744195,0.8905430618024321,0.8963400434351629,0.9266436707537901,0.8905430618024321,0.8905430618024321,0.9854029835683529,7.2
512,OriginalJA_svm,0.9536423841059603,0.9037495665285725,0.9104342147108263,0.9052044618585096,0.9309039792629756,0.9104342147108263,0.9104342147108263,0.987483351952555,4.7
512,OriginalRUN_knn,0.9536423841059603,0.9141533211056945,0.9123459860978601,0.9112163517006073,0.9308518386324198,0.9123459860978601,0.9123459860978601,0.9871233878842425,5.133333333333334
512,OriginalRUN_svm,0.9545253863134657,0.9102843060874427,0.9213693532021867,0.9137801558779555,0.9324203801491142,0.9213693532021867,0.9213693532021867,0.9879494957131193,4.266666666666667
512,OriginalWOA_knn,0.950551876379691,0.9087515803651881,0.9002326109672437,0.9006470074268604,0.9262372458349546,0.9002326109672437,0.9002326109672437,0.9857865737655878,5.3
512,OriginalWOA_svm,0.9622516556291391,0.9288351352019223,0.926185884330562,0.924447977733243,0.9437566144770106,0.926185884330562,0.926185884330562,0.9894857708181352,4.8
512,PPSO_knn,0.9538631346578367,0.9170256481969024,0.9056240061787288,0.9087911818940577,0.930992466201796,0.9056240061787288,0.9056240061787288,0.9865789460091179,5.266666666666667
512,PPSO_svm,0.9549668874172187,0.9186854127005863,0.9063711326155104,0.9075727491360587,0.9329813767315903,0.9063711326155104,0.9063711326155104,0.9873148886536055,4.833333333333333
513,BaseDE_knn,0.9758269720101781,0.9421482392419066,0.8891691009412528,0.9039641883990187,0.9583553636810379,0.8891691009412528,0.8891691009412528,0.99011002470845,13.033333333333333
513,BaseDE_svm,0.9600508905852418,0.7734613085411108,0.7945327351972922,0.783491172281498,0.9315294524924853,0.7945327351972922,0.7945327351972922,0.985452921965117,8.133333333333333
513,BaseGA_knn,0.9659033078880408,0.92240966173069,0.8960613437195716,0.9011829170467092,0.9415803385773854,0.8960613437195716,0.8960613437195716,0.9894153931978015,4.4
513,BaseGA_svm,0.9511450381679389,0.7712781202812444,0.7856479807112718,0.7779917486330119,0.9155099271262355,0.7856479807112718,0.7856479807112718,0.9797021352631109,3.033333333333333
513,OriginalArchOA_knn,0.9641221374045802,0.9120197217931894,0.8488962303519265,0.8626049335467233,0.938145070124841,0.8488962303519265,0.8488962303519265,0.9861027294196105,5.566666666666666
513,OriginalArchOA_svm,0.9541984732824428,0.7681186452943475,0.7907760699216395,0.778650649919243,0.9216380602924681,0.7907760699216395,0.7907760699216395,0.9836941342307196,3.8666666666666667
513,OriginalDO_knn,0.9730279898218829,0.9484925580964774,0.8862667501275096,0.9012156690876959,0.9536104412046807,0.8862667501275096,0.8862667501275096,0.9897127516658917,10.6
513,OriginalDO_svm,0.9597964376590331,0.7732451930996107,0.794853248017805,0.7834034080511849,0.9312271944017295,0.794853248017805,0.794853248017805,0.9853922094165998,3.966666666666667
513,OriginalGBO_knn,0.972264631043257,0.9635890532875375,0.879636713497473,0.899649278295061,0.95241071109415,0.879636713497473,0.879636713497473,0.9895082910602403,7.5
513,OriginalGBO_svm,0.955470737913486,0.7695518172663214,0.791946955997589,0.7799163176553902,0.9238525186888661,0.791946955997589,0.791946955997589,0.9841279966645821,3.966666666666667
513,OriginalJA_knn,0.9671755725190839,0.9154057432176773,0.8645261278805582,0.875413291583665,0.9435256677377489,0.8645261278805582,0.8645261278805582,0.98821142549489,7.166666666666667
513,OriginalJA_svm,0.9567430025445293,0.7688067533827913,0.7916199517781796,0.779482008748211,0.925961191498408,0.7916199517781796,0.7916199517781796,0.9848532713898568,3.7333333333333334
513,OriginalRUN_knn,0.966412213740458,0.9294304859806004,0.873232948486113,0.8867736260448196,0.9422032160048358,0.873232948486113,0.873232948486113,0.9879755752857347,5.5
513,OriginalRUN_svm,0.9559796437659034,0.7719670217539192,0.7929470950989939,0.7817763041817868,0.9246741423915072,0.7929470950989939,0.7929470950989939,0.983910052910053,3.7333333333333334
513,OriginalWOA_knn,0.9669211195928753,0.9163973643584085,0.8707054759586406,0.8799268588753446,0.9433706586955174,0.8707054759586406,0.8707054759586406,0.9887145586632815,5.366666666666666
513,OriginalWOA_svm,0.9549618320610687,0.7691518411289455,0.791042333194232,0.7793447100674804,0.922757750215175,0.791042333194232,0.791042333194232,0.9836220256708061,3.933333333333333
513,PPSO_knn,0.9684478371501272,0.9063874197761257,0.8599487643158529,0.8712139064357227,0.9456495755310008,0.8599487643158529,0.8599487643158529,0.9879032297323059,5.8
513,PPSO_svm,0.956997455470738,0.7714416634737427,0.7944888023369037,0.7822724783592635,0.9265013396391554,0.7944888023369037,0.7944888023369037,0.9848111518111519,4.166666666666667
516,BaseDE_knn,0.9392638036809816,0.8865510767122332,0.8639775629550066,0.8720600813577721,0.8931569269396499,0.8639775629550066,0.8639775629550066,0.9772570839842849,11.666666666666666
516,BaseDE_svm,0.9376278118609407,0.8783872526842348,0.8549036877909058,0.8617390740458934,0.8901696564989645,0.8549036877909058,0.8549036877909058,0.9758283090330149,9.366666666666667
516,BaseGA_knn,0.9337423312883436,0.8765955326115498,0.8591788996300275,0.8653216306840483,0.8835847154618898,0.8591788996300275,0.8591788996300275,0.9751463943805022,3.6
516,BaseGA_svm,0.9431492842535788,0.8942494247264157,0.8748070175438597,0.8814261090199214,0.9000103292765276,0.8748070175438597,0.8748070175438597,0.9781739835763366,6.033333333333333
516,OriginalArchOA_knn,0.9349693251533743,0.8793984114503671,0.8504943310657596,0.8599141955078681,0.8855783043132275,0.8504943310657596,0.8504943310657596,0.9755251952854795,6.466666666666667
516,OriginalArchOA_svm,0.9390593047034765,0.8842821219275162,0.862563551736484,0.8693341623270271,0.8928426799498236,0.862563551736484,0.862563551736484,0.976831452991453,6.333333333333333
516,OriginalDO_knn,0.9392638036809816,0.8838495301395484,0.8607335004177109,0.8687232356004183,0.893205394360285,0.8607335004177109,0.8607335004177109,0.9773348550810217,9.333333333333334
516,OriginalDO_svm,0.945398773006135,0.9024277029551315,0.8701675617615466,0.8808434102558798,0.9038853455557341,0.8701675617615466,0.8701675617615466,0.9787131355790178,6.766666666666667
516,OriginalGBO_knn,0.9343558282208589,0.8756425192836983,0.8524797708557107,0.8602761735568409,0.8847085597604998,0.8524797708557107,0.8524797708557107,0.9756190816830375,6.8
516,OriginalGBO_svm,0.9390593047034765,0.8853562440054806,0.8534307196562836,0.8623329135000438,0.8926884370247393,0.8534307196562836,0.8534307196562836,0.976064997486174,6.3
516,OriginalJA_knn,0.9316973415132924,0.8720321915904514,0.8531626685762024,0.8578266241580397,0.8803677525431939,0.8531626685762024,0.8531626685762024,0.9752542307917257,7.8
516,OriginalJA_svm,0.9408997955010225,0.888560210705773,0.8584482635159326,0.8664039316109575,0.8958680866505558,0.8584482635159326,0.8584482635159326,0.9766727400703872,6.7
516,OriginalRUN_knn,0.9347648261758691,0.8776227677542585,0.856217448382862,0.8637859074638162,0.8854231371351194,0.856217448382862,0.856217448382862,0.9757636199994827,4.833333333333333
516,OriginalRUN_svm,0.9394683026584867,0.8838030846946207,0.8635288220551378,0.8696857410011051,0.8934686603450349,0.8635288220551378,0.8635288220551378,0.9770268208479974,5.966666666666667
516,OriginalWOA_knn,0.9323108384458079,0.8740703169294008,0.8516200023869197,0.8592486894945213,0.8814079275960082,0.8516200023869197,0.8516200023869197,0.9756436099666735,5.1
516,OriginalWOA_svm,0.9306748466257669,0.8594456126371,0.846236305048335,0.8498254958093548,0.8780322164130939,0.846236305048335,0.846236305048335,0.9743476856041563,5.766666666666667
516,PPSO_knn,0.9364008179959101,0.8794785279659895,0.8589421171977563,0.8658416077338296,0.8881558066118296,0.8589421171977563,0.8589421171977563,0.97653969836337,5.0
516,PPSO_svm,0.9331288343558283,0.8728209375318022,0.8458553526673828,0.852211749767866,0.882310729970164,0.8458553526673828,0.8458553526673828,0.9743494017094018,5.8
